Experiment_ID,Algorithm,Configuration,Feature_Set,Scaler,K,Inertia,Silhouette,Davies_Bouldin,Calinski_Harabasz,Smallest_Cluster_Percentage,Largest_Cluster_Percentage,Noise_Percentage,BIC,Min_Samples,Distance_Quantile,Epsilon
Agglomerative_Enhanced_Log_RobustScaler_k8,Agglomerative,Enhanced_Log_RobustScaler,,,8,,0.17076004539965822,1.3633959187025293,1370.6963805644464,2.930318412551915,20.67374250115367,0.0,,,,
GaussianMixture_Enhanced_Log_RobustScaler_k8,GaussianMixture,Enhanced_Log_RobustScaler,,,8,,0.03471182781091481,2.630488590332838,610.2817767682707,1.9843101061375175,32.694970004614675,0.0,-22509.07401373529,,,
DBSCAN_Core_Log_StandardScaler_ms10_q0.80,DBSCAN,Core_Log_StandardScaler,,,6,,0.06510901862967383,1.7248934765198918,1136.589529407822,0.4414437808361465,37.10724487146196,11.14443931702815,,10.0,0.8,0.27985978305276527
DBSCAN_Core_Log_StandardScaler_ms10_q0.85,DBSCAN,Core_Log_StandardScaler,,,5,,0.11810134840555851,1.9073415416703974,1361.9573001327205,0.15120967741935484,36.315524193548384,8.444854637748039,,10.0,0.85,0.3126604025783905
DBSCAN_Core_Log_StandardScaler_ms10_q0.90,DBSCAN,Core_Log_StandardScaler,,,3,,0.17651521663520794,1.6844400051002388,2107.007912029375,19.728221305508374,44.576559087600096,4.914628518689432,,10.0,0.9,0.37100420701777964
DBSCAN_Core_Log_StandardScaler_ms10_q0.93,DBSCAN,Core_Log_StandardScaler,,,3,,0.16980545009676204,1.6979767486145645,2097.2899020983405,19.552274351035962,45.129792807811384,3.1149053991693583,,10.0,0.93,0.4187706322070708
DBSCAN_Core_Log_StandardScaler_ms10_q0.95,DBSCAN,Core_Log_StandardScaler,,,2,,0.29267076523762864,1.0611535814259978,2430.1468816806605,35.108388312912346,64.89161168708766,2.076603599446239,,10.0,0.95,0.47754431454265284
DBSCAN_Core_Log_StandardScaler_ms10_q0.97,DBSCAN,Core_Log_StandardScaler,,,2,,0.2870225461835061,1.0638873603679142,2420.2684513777945,34.96258185219831,65.03741814780169,1.338255652976465,,10.0,0.97,0.583123366332211
DBSCAN_Core_Log_StandardScaler_ms20_q0.80,DBSCAN,Core_Log_StandardScaler,,,3,,0.1900298980709216,1.647236342635505,2141.636597943917,20.030387439858192,43.58065332995695,8.883248730964468,,20.0,0.8,0.369678644495859
DBSCAN_Core_Log_StandardScaler_ms20_q0.85,DBSCAN,Core_Log_StandardScaler,,,3,,0.1906968372427033,1.6544851040655644,2150.76169945235,19.906265416872223,44.375925012333504,6.460544531610521,,20.0,0.85,0.4070059859447062
DBSCAN_Core_Log_StandardScaler_ms20_q0.90,DBSCAN,Core_Log_StandardScaler,,,2,,0.3117603859578276,1.0526628038951913,2474.1798607168653,35.25179856115108,64.74820143884892,3.7840332256575913,,20.0,0.9,0.46976008075042097
DBSCAN_Core_Log_StandardScaler_ms20_q0.93,DBSCAN,Core_Log_StandardScaler,,,2,,0.29324771593007226,1.061098099431047,2430.8318868387546,35.0354609929078,64.9645390070922,2.3996308260267654,,20.0,0.93,0.5330336372664326
DBSCAN_Core_Log_StandardScaler_ms20_q0.95,DBSCAN,Core_Log_StandardScaler,,,1,,,,,,,1.6382095062298108,,20.0,0.95,0.5959792460799315
DBSCAN_Core_Log_StandardScaler_ms20_q0.97,DBSCAN,Core_Log_StandardScaler,,,1,,,,,,,1.1305952930318413,,20.0,0.97,0.7022976323288243
DBSCAN_Core_Log_StandardScaler_ms30_q0.80,DBSCAN,Core_Log_StandardScaler,,,2,,0.30950716437394066,1.0441742320328602,2505.334268560769,36.112506278252134,63.887493721747866,8.121827411167512,,30.0,0.8,0.4280419119691876
DBSCAN_Core_Log_StandardScaler_ms30_q0.85,DBSCAN,Core_Log_StandardScaler,,,2,,0.3031511932971283,1.0482944140191268,2499.9518480256593,35.53113553113553,64.46886446886447,5.514536225196124,,30.0,0.85,0.4686384940745069
DBSCAN_Core_Log_StandardScaler_ms30_q0.90,DBSCAN,Core_Log_StandardScaler,,,2,,0.30966592255183395,1.0510890273302607,2478.927060640512,35.06927854753942,64.93072145246059,3.4148592524227044,,30.0,0.9,0.5397398652887963
DBSCAN_Core_Log_StandardScaler_ms30_q0.93,DBSCAN,Core_Log_StandardScaler,,,1,,,,,,,1.9843101061375175,,30.0,0.93,0.6093646515597979
DBSCAN_Core_Log_StandardScaler_ms30_q0.95,DBSCAN,Core_Log_StandardScaler,,,1,,,,,,,1.3844023996308261,,30.0,0.95,0.6692311750882993
DBSCAN_Core_Log_StandardScaler_ms30_q0.97,DBSCAN,Core_Log_StandardScaler,,,1,,,,,,,0.9921550530687587,,30.0,0.97,0.7949205837738027
DBSCAN_Core_Log_RobustScaler_ms10_q0.80,DBSCAN,Core_Log_RobustScaler,,,6,,0.04557746100128459,1.7158313060151924,1128.0850710295663,0.4153686396677051,36.993769470404985,11.121365943700969,,10.0,0.8,0.18965291415615795
DBSCAN_Core_Log_RobustScaler_ms10_q0.85,DBSCAN,Core_Log_RobustScaler,,,3,,0.18122912267296704,1.6566393759626354,2120.6667181928215,20.100882723833543,43.70744010088272,8.51407475772958,,10.0,0.85,0.21135781158434513
DBSCAN_Core_Log_RobustScaler_ms10_q0.90,DBSCAN,Core_Log_RobustScaler,,,3,,0.17638112565235997,1.692253966732541,2110.8290068354454,19.689244962369507,44.69531439669823,4.960775265343793,,10.0,0.9,0.2494769228523879
DBSCAN_Core_Log_RobustScaler_ms10_q0.93,DBSCAN,Core_Log_RobustScaler,,,2,,0.29902907961850744,1.0580585937443372,2447.552130642127,35.127411288402,64.872588711598,3.1149053991693583,,10.0,0.93,0.2823717306148759
DBSCAN_Core_Log_RobustScaler_ms10_q0.95,DBSCAN,Core_Log_RobustScaler,,,2,,0.29281952649713794,1.0638902092647315,2431.1605930209985,34.9988215884987,65.00117841150129,2.0996769727734192,,10.0,0.95,0.3227834219848944
DBSCAN_Core_Log_RobustScaler_ms10_q0.97,DBSCAN,Core_Log_RobustScaler,,,1,,,,,,,1.338255652976465,,10.0,0.97,0.38474921942373674
DBSCAN_Core_Log_RobustScaler_ms20_q0.80,DBSCAN,Core_Log_RobustScaler,,,4,,0.11591915703899085,1.3900764032046706,1467.979133874212,0.3297818366311517,43.480466768138,9.04476234425473,,20.0,0.8,0.24901903343547813
DBSCAN_Core_Log_RobustScaler_ms20_q0.85,DBSCAN,Core_Log_RobustScaler,,,2,,0.3071289637503309,1.0491334815362592,2494.647733668561,35.69839307787392,64.30160692212608,6.668204891555145,,20.0,0.85,0.274656014219637
DBSCAN_Core_Log_RobustScaler_ms20_q0.90,DBSCAN,Core_Log_RobustScaler,,,2,,0.31077032684105793,1.0603479127631523,2464.743660975087,35.25179856115108,64.74820143884892,3.7840332256575913,,20.0,0.9,0.3180015509968917
DBSCAN_Core_Log_RobustScaler_ms20_q0.93,DBSCAN,Core_Log_RobustScaler,,,2,,0.292935511343003,1.0649670643464133,2431.602826331374,35.018903591682424,64.98109640831758,2.353484079372404,,20.0,0.93,0.3611695252297334
DBSCAN_Core_Log_RobustScaler_ms20_q0.95,DBSCAN,Core_Log_RobustScaler,,,1,,,,,,,1.753576372865713,,20.0,0.95,0.3989877800759251
DBSCAN_Core_Log_RobustScaler_ms20_q0.97,DBSCAN,Core_Log_RobustScaler,,,1,,,,,,,1.0613751730503,,20.0,0.97,0.4741430287882927
DBSCAN_Core_Log_RobustScaler_ms30_q0.80,DBSCAN,Core_Log_RobustScaler,,,2,,0.31837704425206453,1.045439484383019,2509.0395412918415,35.96579476861167,64.03420523138833,8.260267651130595,,30.0,0.8,0.2873063440583081
DBSCAN_Core_Log_RobustScaler_ms30_q0.85,DBSCAN,Core_Log_RobustScaler,,,2,,0.3043115284556872,1.0522764139213265,2500.0379947294637,35.48702887909936,64.51297112090064,5.722196585140748,,30.0,0.85,0.3140502904522889
DBSCAN_Core_Log_RobustScaler_ms30_q0.90,DBSCAN,Core_Log_RobustScaler,,,2,,0.2967702638421326,1.0561135761297233,2474.681581481532,35.06214149139579,64.93785850860421,3.461005999077065,,30.0,0.9,0.3662414755834213
DBSCAN_Core_Log_RobustScaler_ms30_q0.93,DBSCAN,Core_Log_RobustScaler,,,1,,,,,,,2.1919704660821413,,30.0,0.93,0.41053629877796616
DBSCAN_Core_Log_RobustScaler_ms30_q0.95,DBSCAN,Core_Log_RobustScaler,,,1,,,,,,,1.5228426395939088,,30.0,0.95,0.4500521504056705
DBSCAN_Core_Log_RobustScaler_ms30_q0.97,DBSCAN,Core_Log_RobustScaler,,,1,,,,,,,0.9690816797415782,,30.0,0.97,0.5350904419240758
DBSCAN_Enhanced_Log_StandardScaler_ms10_q0.80,DBSCAN,Enhanced_Log_StandardScaler,,,3,,0.22893954383595608,1.0727034788041447,1013.6112901283668,1.4127921911122527,63.395838684818905,10.17535763728657,,10.0,0.8,0.5969390943190424
DBSCAN_Enhanced_Log_StandardScaler_ms10_q0.85,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,7.037378864790032,,10.0,0.85,0.6610224763232684
DBSCAN_Enhanced_Log_StandardScaler_ms10_q0.90,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,4.26857406552838,,10.0,0.9,0.7339609324070522
DBSCAN_Enhanced_Log_StandardScaler_ms10_q0.93,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,3.022611905860637,,10.0,0.93,0.8259619180075686
DBSCAN_Enhanced_Log_StandardScaler_ms10_q0.95,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,2.0996769727734192,,10.0,0.95,0.9031508485097021
DBSCAN_Enhanced_Log_StandardScaler_ms10_q0.97,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,0.9690816797415782,,10.0,0.97,1.0366899967756042
DBSCAN_Enhanced_Log_StandardScaler_ms20_q0.80,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,8.283341024457776,,20.0,0.8,0.7329273508830636
DBSCAN_Enhanced_Log_StandardScaler_ms20_q0.85,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,5.652976465159206,,20.0,0.85,0.7970731226597648
DBSCAN_Enhanced_Log_StandardScaler_ms20_q0.90,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,3.4379326257498843,,20.0,0.9,0.8910883871040466
DBSCAN_Enhanced_Log_StandardScaler_ms20_q0.93,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,2.1458237194277805,,20.0,0.93,0.9813661186060608
DBSCAN_Enhanced_Log_StandardScaler_ms20_q0.95,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,1.4074757729580065,,20.0,0.95,1.077894283586981
DBSCAN_Enhanced_Log_StandardScaler_ms20_q0.97,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,0.8075680664513151,,20.0,0.97,1.219665118695494
DBSCAN_Enhanced_Log_StandardScaler_ms30_q0.80,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,7.314259344716198,,30.0,0.8,0.8124757770169674
DBSCAN_Enhanced_Log_StandardScaler_ms30_q0.85,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,4.77618827872635,,30.0,0.85,0.8832012986913176
DBSCAN_Enhanced_Log_StandardScaler_ms30_q0.90,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,3.091832025842178,,30.0,0.9,0.9853918712716357
DBSCAN_Enhanced_Log_StandardScaler_ms30_q0.93,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,1.7305029995385326,,30.0,0.93,1.079592285456454
DBSCAN_Enhanced_Log_StandardScaler_ms30_q0.95,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,1.222888786340563,,30.0,0.95,1.1970771633625952
DBSCAN_Enhanced_Log_StandardScaler_ms30_q0.97,DBSCAN,Enhanced_Log_StandardScaler,,,1,,,,,,,0.6691278264882325,,30.0,0.97,1.3508956932133869
DBSCAN_Enhanced_Log_RobustScaler_ms10_q0.80,DBSCAN,Enhanced_Log_RobustScaler,,,2,,0.41793541058464123,0.6179885336677758,340.0800049232336,1.7360224661730916,98.2639775338269,9.62159667743424,,10.0,0.8,0.4243025751972215
DBSCAN_Enhanced_Log_RobustScaler_ms10_q0.85,DBSCAN,Enhanced_Log_RobustScaler,,,2,,0.40908852069846025,0.6446234679307833,360.9377369822439,1.881188118811881,98.11881188118812,6.783571758191048,,10.0,0.85,0.4631534366823459
DBSCAN_Enhanced_Log_RobustScaler_ms10_q0.90,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,4.706968158744808,,10.0,0.9,0.5184720276833608
DBSCAN_Enhanced_Log_RobustScaler_ms10_q0.93,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,3.1610521458237195,,10.0,0.93,0.5825901786600166
DBSCAN_Enhanced_Log_RobustScaler_ms10_q0.95,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,2.0996769727734192,,10.0,0.95,0.6334391493319549
DBSCAN_Enhanced_Log_RobustScaler_ms10_q0.97,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,1.0844485463774804,,10.0,0.97,0.7269278699490849
DBSCAN_Enhanced_Log_RobustScaler_ms20_q0.80,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,8.53714813105676,,20.0,0.8,0.5162660489472214
DBSCAN_Enhanced_Log_RobustScaler_ms20_q0.85,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,5.722196585140748,,20.0,0.85,0.5594171130100698
DBSCAN_Enhanced_Log_RobustScaler_ms20_q0.90,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,3.599446239040148,,20.0,0.9,0.6273223593185373
DBSCAN_Enhanced_Log_RobustScaler_ms20_q0.93,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,2.1919704660821413,,20.0,0.93,0.6904313003449059
DBSCAN_Enhanced_Log_RobustScaler_ms20_q0.95,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,1.5228426395939088,,20.0,0.95,0.7601353872803531
DBSCAN_Enhanced_Log_RobustScaler_ms20_q0.97,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,0.8767881864328565,,20.0,0.97,0.8732049718965457
DBSCAN_Enhanced_Log_RobustScaler_ms30_q0.80,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,7.1065989847715745,,30.0,0.8,0.5738954193671831
DBSCAN_Enhanced_Log_RobustScaler_ms30_q0.85,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,4.77618827872635,,30.0,0.85,0.6275201457617766
DBSCAN_Enhanced_Log_RobustScaler_ms30_q0.90,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,3.1841255191509004,,30.0,0.9,0.6938047631250766
DBSCAN_Enhanced_Log_RobustScaler_ms30_q0.93,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,1.799723119520074,,30.0,0.93,0.769346501876147
DBSCAN_Enhanced_Log_RobustScaler_ms30_q0.95,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,1.176742039686202,,30.0,0.95,0.8441884338537738
DBSCAN_Enhanced_Log_RobustScaler_ms30_q0.97,DBSCAN,Enhanced_Log_RobustScaler,,,1,,,,,,,0.7383479464697739,,30.0,0.97,0.9545351000138993
